TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AccountHolderName,Gender,DOB,Account_Opening_Date,Age,TransactionCount,Status,MerchantType
TX000431,AC00443,299.09,2010-01-01,Credit,"Yavatmal, Maharashtra",D000540,113.115.81.178,Branch,36,Labour,84,1,5615.26,2024-11-04 08:08:01,Adveer,Male,1986-03-17,2009-02-04,39,,,Migration Help
TX002380,AC00443,684.5,2011-01-01,Debit,"Gadchiroli , Maharashtra",D000075,190.251.45.32,Branch,29,Farmer,76,1,6258.63,2024-11-04 08:10:14,Diangi,Female,1969-03-23,2009-06-02,56,,,Crop/Seed seller
TX002317,AC00443,524.55,2012-01-01,Debit,"Nandurbar , Maharashtra",D000279,76.0.164.168,ATM,39,Labour,175,1,8292.75,2024-11-04 08:07:00,Anshree,Female,1970-11-27,2009-05-08,54,,,Migration Help
TX001424,AC00443,1076.98,2012-12-31,Debit,"Yavatmal, Maharashtra",D000474,49.31.186.82,Branch,60,Farmer,173,1,11833.73,2024-11-04 08:09:33,Vinath,Male,1941-08-25,2009-09-08,83,,,Crop/Seed seller
TX000320,AC00444,29.34,2010-01-01,Debit,"Parbhani , Maharashtra",D000029,40.198.240.246,Online,65,Retired,30,1,3944.82,2024-11-04 08:11:42,Mekshi,Female,1991-05-02,2009-06-26,34,,,Kirana
TX001097,AC00444,82.67,2011-01-01,Debit,"Wardha , Maharashtra",D000466,185.23.87.107,Branch,26,Farmer,46,1,290.59,2024-11-04 08:07:11,Rakshi,Female,1951-04-18,2009-09-26,74,,,Crop/Seed seller
TX000833,AC00444,157.7,2012-01-01,Credit,"Washim , Maharashtra",D000075,21.190.11.223,Branch,58,Labour,46,1,8332.58,2024-11-04 08:11:00,Anvani,Female,1981-09-25,2009-05-24,43,,,Migration Help
TX000843,AC00444,226.66,2012-12-31,Debit,"Nandurbar , Maharashtra",D000644,16.94.155.46,Branch,41,Labour,168,1,10216.25,2024-11-04 08:07:45,Suesha,Female,1953-10-24,2009-08-02,71,,,Migration Help
TX002223,AC00445,207.82,2010-01-01,Credit,"Buldhana , Maharashtra",D000181,32.71.250.58,Online,19,Farmer,30,1,229.02,2024-11-04 08:07:02,Sanath,Male,1991-04-20,2009-01-07,34,,,Crop/Seed seller
TX001155,AC00445,77.02,2011-01-01,Credit,"Gadchiroli , Maharashtra",D000560,195.237.152.198,Online,59,Labour,132,1,800.83,2024-11-04 08:07:54,Adveer,Male,1997-03-08,2009-07-22,28,,,Migration Help
TX000280,AC00445,671.73,2012-01-01,Debit,"Nandurbar , Maharashtra",D000641,112.56.160.202,Branch,58,Farmer,54,1,5211.88,2024-11-04 08:12:04,Meika,Female,1991-03-24,2009-11-27,34,,,Crop/Seed seller
TX000082,AC00445,345.39,2012-12-31,Credit,"Wardha , Maharashtra",D000097,131.41.45.13,Online,58,Farmer,80,1,6451.96,2024-11-04 08:08:16,Sulata,Female,1940-06-01,2009-01-17,85,,,Crop/Seed seller
TX000314,AC00445,485.54,2013-12-31,Debit,"Hingoli , Maharashtra",D000343,121.67.144.20,Online,19,Farmer,148,1,1533.32,2024-11-04 08:11:09,Moesh,Male,1957-08-05,2009-01-06,67,,,Crop/Seed seller
TX002168,AC00446,79.77,2010-01-01,Debit,"Wardha , Maharashtra",D000390,51.250.46.149,ATM,68,Retired,167,1,5010.31,2024-11-04 08:08:44,Molata,Female,1975-06-10,2009-09-19,50,,,Kirana
TX000937,AC00446,662.11,2011-01-01,Debit,"Nandurbar , Maharashtra",D000416,145.246.171.225,Branch,23,Labour,219,1,1996.38,2024-11-04 08:07:34,Dishree,Female,1967-06-23,2009-03-26,58,,,Migration Help
TX002300,AC00446,29.72,2012-01-01,Debit,"Nandurbar , Maharashtra",D000132,203.99.96.114,ATM,26,Farmer,38,1,1059.62,2024-11-04 08:07:50,Sushree,Female,1995-10-07,2009-06-13,29,,,Crop/Seed seller
TX002036,AC00446,72.82,2012-12-31,Debit,"Hingoli , Maharashtra",D000453,25.188.196.47,Online,68,Retired,127,1,6911.62,2024-11-04 08:06:49,Vivani,Female,1978-05-10,2009-07-17,47,,,Kirana
TX001684,AC00446,192.02,2013-12-31,Credit,"Dhule , Maharashtra",D000413,83.80.89.29,Online,79,Retired,154,1,5169.07,2024-11-04 08:09:02,Sulata,Female,1942-12-27,2009-04-24,82,,,Kirana
TX000649,AC00447,50.4,2010-01-01,Debit,"Melghat , Maharashtra",D000565,44.197.126.59,Branch,36,Labour,84,1,1677.01,2024-11-04 08:07:17,Roraj,Male,1957-01-13,2009-03-04,68,,,Migration Help
TX001356,AC00447,210.77,2011-01-01,Debit,"Nandurbar , Maharashtra",D000009,144.91.150.133,ATM,71,Retired,161,1,5396.65,2024-11-04 08:11:21,Rakshi,Female,1981-12-15,2009-01-29,43,,,Kirana
TX001583,AC00447,160.24,2012-01-01,Debit,"Gadchiroli , Maharashtra",D000378,98.39.212.221,ATM,31,Farmer,15,1,5526.97,2024-11-04 08:09:07,Lalata,Female,1976-10-23,2009-06-09,48,,,Crop/Seed seller
TX001375,AC00447,211.69,2012-12-31,Debit,"Parbhani , Maharashtra",D000674,200.13.225.150,Branch,30,Farmer,111,1,6412.85,2024-11-04 08:07:50,Diika,Female,1989-06-09,2009-08-27,36,,,Crop/Seed seller
TX001956,AC00449,80.38,2010-01-01,Debit,"Gadchiroli , Maharashtra",D000686,1.238.163.61,Online,52,Farmer,116,1,9662.88,2024-11-04 08:09:54,Supriya,Female,1951-11-10,2009-08-23,73,,,Crop/Seed seller
TX002088,AC00449,98.24,2011-01-01,Debit,"Buldhana , Maharashtra",D000005,193.190.29.63,Online,28,Labour,148,1,580.66,2024-11-04 08:08:58,Vishree,Female,1975-05-10,2009-05-22,50,,,Migration Help
TX000591,AC00449,10.65,2012-01-01,Debit,"Wardha , Maharashtra",D000484,38.166.40.246,Online,54,Farmer,161,1,13240.72,2024-11-04 08:10:21,Makar,Male,1947-10-22,2009-07-22,77,,,Crop/Seed seller
TX001500,AC00449,265.37,2012-12-31,Debit,"Gadchiroli , Maharashtra",D000633,173.252.44.183,Branch,33,Labour,77,1,5229.95,2024-11-04 08:09:20,Annita,Female,1965-07-21,2009-09-08,59,,,Migration Help
TX001687,AC00449,341.84,2013-12-31,Credit,"Parbhani , Maharashtra",D000547,23.255.214.209,Branch,27,Labour,89,1,1400.04,2024-11-04 08:07:42,Anpriya,Female,1992-10-16,2009-07-24,32,,,Migration Help
TX001114,AC00451,332.33,2010-01-01,Debit,"Yavatmal, Maharashtra",D000128,52.1.78.30,ATM,27,Farmer,101,1,192.63,2024-11-04 08:11:27,Raveer,Male,1974-07-11,2009-01-20,51,,,Crop/Seed seller
TX001724,AC00451,743.24,2011-01-01,Credit,"Wardha , Maharashtra",D000256,72.192.101.196,Online,19,Farmer,109,1,1024.19,2024-11-04 08:08:46,Divani,Female,1977-09-02,2009-09-05,47,,,Crop/Seed seller
TX001791,AC00451,42.56,2012-01-01,Debit,"Hingoli , Maharashtra",D000682,91.204.200.167,Online,18,Labour,146,1,4361.44,2024-11-04 08:07:12,Anpriya,Female,1951-07-05,2009-01-22,74,,,Migration Help
TX001892,AC00451,406.33,2012-12-31,Credit,"Yavatmal, Maharashtra",D000285,150.83.4.238,Branch,59,Farmer,103,1,4298.34,2024-11-04 08:07:41,Suika,Female,1959-08-17,2009-06-14,65,,,Crop/Seed seller
TX000285,AC00451,11.92,2013-12-31,Debit,"Hingoli , Maharashtra",D000678,192.95.36.246,Branch,53,Farmer,52,1,14611.9,2024-11-04 08:11:22,Ropal,Male,1952-08-26,2009-08-26,72,,,Crop/Seed seller
TX002109,AC00452,243.8,2010-01-01,Debit,"Dhule , Maharashtra",D000550,64.15.0.66,Branch,57,Labour,48,1,13732.81,2024-11-04 08:10:09,Shveer,Male,1966-09-02,2009-11-16,58,,,Migration Help
TX000205,AC00452,140.98,2011-01-01,Debit,"Hingoli , Maharashtra",D000374,192.95.36.246,Branch,60,Labour,100,1,8127.48,2024-11-04 08:12:13,Melata,Female,1979-08-11,2009-01-02,45,,,Migration Help
TX002382,AC00452,45.92,2012-01-01,Debit,"Gadchiroli , Maharashtra",D000622,120.170.93.69,ATM,26,Farmer,23,1,544.56,2024-11-04 08:06:32,Monita,Female,1991-11-16,2009-05-01,33,,,Crop/Seed seller
TX000436,AC00452,778.49,2012-12-31,Credit,"Parbhani , Maharashtra",D000102,161.71.2.223,Online,75,Retired,107,1,7713.67,2024-11-04 08:09:21,Maveer,Male,1950-09-16,2009-05-22,74,,,Kirana
TX001315,AC00452,30.87,2013-12-31,Debit,"Yavatmal, Maharashtra",D000015,34.92.221.183,ATM,33,Farmer,295,1,14348.65,2024-11-04 08:10:43,Lapriya,Female,1974-12-14,2009-04-17,50,,,Crop/Seed seller
TX000820,AC00452,63.17,2014-12-31,Debit,"Melghat , Maharashtra",D000647,113.137.153.101,ATM,20,Farmer,148,1,1676.57,2024-11-04 08:07:18,Mevani,Female,1942-03-14,2009-10-22,83,,,Crop/Seed seller
TX002403,AC00452,68.49,2015-12-31,Debit,"Parbhani , Maharashtra",D000558,38.210.156.148,Online,67,Retired,49,1,6683.31,2024-11-04 08:10:51,Vipriya,Female,1995-12-23,2009-05-31,29,,,Kirana
TX000911,AC00453,233.74,2010-01-01,Debit,"Nandurbar , Maharashtra",D000373,6.44.165.160,Online,72,Retired,142,1,4749.54,2024-11-04 08:06:27,Vipal,Male,1986-05-17,2009-04-23,39,,,Kirana
TX002018,AC00453,270.56,2011-01-01,Debit,"Gadchiroli , Maharashtra",D000203,57.166.147.242,Online,23,Farmer,139,1,1268.44,2024-11-04 08:08:05,Viesha,Female,1992-01-26,2009-01-28,33,,,Crop/Seed seller
TX000209,AC00453,521.15,2012-01-01,Debit,"Nandurbar , Maharashtra",D000108,166.7.230.111,ATM,54,Farmer,214,1,9442.47,2024-11-04 08:07:31,Roveer,Male,1979-03-08,2009-06-14,46,,,Crop/Seed seller
TX000979,AC00453,472.48,2012-12-31,Debit,"Hingoli , Maharashtra",D000149,11.3.59.231,Branch,55,Farmer,87,1,7128.82,2024-11-04 08:09:59,Banita,Female,1993-04-18,2009-02-27,32,,,Crop/Seed seller
TX001568,AC00453,159.0,2013-12-31,Debit,"Yavatmal, Maharashtra",D000545,77.92.193.22,ATM,49,Labour,38,1,369.79,2024-11-04 08:08:35,Raesha,Female,1986-05-21,2009-10-28,39,,,Migration Help
TX001327,AC00453,109.91,2014-12-31,Debit,"Dhule , Maharashtra",D000517,173.135.78.201,Branch,38,Farmer,90,1,12896.06,2024-11-04 08:10:57,Dinita,Female,1965-07-26,2009-09-04,59,,,Crop/Seed seller
TX000024,AC00453,345.84,2015-12-31,Debit,"Melghat , Maharashtra",D000162,191.82.103.198,Online,22,Farmer,142,3,1402.5,2024-11-04 08:07:04,Monath,Male,1970-02-10,2009-10-02,55,,,Crop/Seed seller
TX000099,AC00453,147.62,2016-12-30,Debit,"Parbhani , Maharashtra",D000093,149.84.108.18,Branch,71,Retired,133,1,2115.8,2024-11-04 08:07:22,Suesha,Female,1977-06-14,2009-06-10,48,,,Kirana
TX002287,AC00453,110.4,2017-12-30,Credit,"Parbhani , Maharashtra",D000153,60.43.160.195,ATM,56,Labour,62,1,8639.36,2024-11-04 08:08:33,Viika,Female,1946-10-02,2009-07-30,78,,,Migration Help
TX000627,AC00454,253.47,2010-01-01,Debit,"Buldhana , Maharashtra",D000388,81.248.235.147,Branch,20,Farmer,238,1,220.51,2024-11-04 08:08:12,Bavani,Female,1944-05-17,2009-11-23,81,,,Crop/Seed seller
TX000830,AC00454,124.84,2011-01-01,Debit,"Dhule , Maharashtra",D000640,18.72.115.111,Online,52,Labour,79,1,6711.78,2024-11-04 08:11:28,Lanath,Male,1963-02-26,2009-11-05,62,,,Migration Help
TX001810,AC00454,422.14,2012-01-01,Credit,"Gadchiroli , Maharashtra",D000579,104.155.121.252,Branch,26,Labour,109,1,1436.32,2024-11-04 08:07:24,Viesh,Male,1964-08-25,2009-10-30,60,,,Migration Help
TX000275,AC00454,1176.28,2012-12-31,Credit,"Gadchiroli , Maharashtra",D000476,50.202.8.53,ATM,54,Farmer,174,5,323.69,2024-11-04 08:11:44,Rakar,Male,1992-07-21,2009-09-29,32,,,Crop/Seed seller
TX000750,AC00455,199.84,2010-01-01,Debit,"Yavatmal, Maharashtra",D000330,48.19.99.211,ATM,21,Labour,150,1,706.44,2024-11-04 08:09:14,Laan,Male,1957-01-04,2009-11-17,68,,,Migration Help
TX000274,AC00455,178.87,2011-01-01,Debit,"Wardha , Maharashtra",D000663,134.247.5.188,Online,35,Labour,180,1,5241.23,2024-11-04 08:10:16,Menita,Female,1956-08-12,2009-06-30,68,,,Migration Help
TX001348,AC00455,787.41,2012-01-01,Debit,"Washim , Maharashtra",D000351,150.25.200.56,Online,25,Farmer,39,1,300.87,2024-11-04 08:06:44,Makar,Male,1951-05-08,2009-05-08,74,,,Crop/Seed seller
TX000002,AC00455,376.24,2012-12-31,Debit,"Nandurbar , Maharashtra",D000051,13.149.61.4,ATM,68,Retired,141,1,13758.91,2024-11-04 08:09:35,Adpal,Male,1967-06-26,2009-07-29,58,,,Kirana
TX001434,AC00455,101.23,2013-12-31,Debit,"Hingoli , Maharashtra",D000696,171.150.178.172,Online,45,Farmer,87,1,6169.71,2024-11-04 08:06:42,Sanath,Male,1980-07-28,2009-02-08,44,,,Crop/Seed seller
TX001127,AC00455,372.5,2014-12-31,Debit,"Gadchiroli , Maharashtra",D000628,205.45.234.42,ATM,22,Labour,211,1,3901.82,2024-11-04 08:10:26,Rakshi,Female,1968-03-23,2009-09-10,57,,,Migration Help
TX001615,AC00455,116.27,2015-12-31,Debit,"Buldhana , Maharashtra",D000351,200.164.13.160,Online,57,Labour,94,1,8726.92,2024-11-04 08:11:49,Diangi,Female,1988-05-15,2009-06-18,37,,,Migration Help
TX001063,AC00456,68.1,2010-01-01,Debit,"Gadchiroli , Maharashtra",D000235,94.227.164.192,ATM,20,Farmer,47,1,1382.8,2024-11-04 08:10:15,Denath,Male,1994-01-24,2009-08-22,31,,,Crop/Seed seller
TX000935,AC00456,1022.75,2011-01-01,Credit,"Washim , Maharashtra",D000294,190.164.160.79,Branch,62,Retired,158,1,207.74,2024-11-04 08:10:47,Deraj,Male,1958-04-11,2009-03-24,67,,,Kirana
TX001180,AC00456,78.5,2012-01-01,Credit,"Dhule , Maharashtra",D000574,166.41.54.117,Branch,31,Farmer,41,1,13991.5,2024-11-04 08:11:54,Rapal,Male,1958-12-03,2009-07-28,66,,,Crop/Seed seller
TX000058,AC00456,292.56,2012-12-31,Credit,"Hingoli , Maharashtra",D000311,198.73.211.114,Branch,68,Retired,61,1,4638.37,2024-11-04 08:07:49,Dimita,Female,1984-06-18,2009-05-29,41,,,Kirana
TX000548,AC00456,97.09,2013-12-31,Debit,"Gadchiroli , Maharashtra",D000164,221.206.44.63,ATM,24,Labour,202,4,1579.57,2024-11-04 08:06:33,Diesha,Female,1947-05-17,2009-06-12,78,,,Migration Help
TX002001,AC00456,3.85,2014-12-31,Debit,"Parbhani , Maharashtra",D000058,72.192.101.196,ATM,29,Farmer,32,1,10506.41,2024-11-04 08:08:51,Memita,Female,2003-04-01,2009-06-11,22,,,Crop/Seed seller
TX001909,AC00456,494.66,2015-12-31,Debit,"Hingoli , Maharashtra",D000500,133.63.96.21,Online,33,Labour,110,1,5531.93,2024-11-04 08:06:25,Denath,Male,1956-04-03,2009-09-14,69,,,Migration Help
TX000386,AC00456,101.04,2016-12-30,Debit,"Melghat , Maharashtra",D000020,143.212.47.226,ATM,27,Labour,160,1,1695.57,2024-11-04 08:06:43,Maveer,Male,1980-12-13,2009-05-22,44,,,Migration Help
TX001100,AC00456,543.47,2017-12-30,Debit,"Parbhani , Maharashtra",D000388,160.212.125.105,ATM,18,Farmer,122,1,6165.03,2024-11-04 08:11:42,Dekar,Male,1946-06-02,2009-07-19,79,,,Crop/Seed seller
TX002347,AC00456,334.79,2018-12-30,Credit,"Hingoli , Maharashtra",D000673,6.44.165.160,Branch,69,Retired,292,1,624.09,2024-11-04 08:08:26,Sulata,Female,1973-02-27,2009-11-03,52,,,Kirana
TX001660,AC00456,53.79,2019-12-30,Credit,"Gadchiroli , Maharashtra",D000199,101.223.82.253,ATM,54,Farmer,137,3,6229.36,2024-11-04 08:07:47,Saram,Male,1983-06-22,2009-05-30,42,,,Crop/Seed seller
TX002148,AC00457,256.95,2010-01-01,Debit,"Dhule , Maharashtra",D000672,49.172.82.247,Branch,26,Farmer,71,1,2531.24,2024-11-04 08:08:10,Dipriya,Female,1983-08-24,2009-03-26,41,,,Crop/Seed seller
TX002361,AC00457,406.12,2011-01-01,Debit,"Dhule , Maharashtra",D000109,181.223.246.123,ATM,42,Labour,106,1,10501.53,2024-11-04 08:11:29,Baesha,Female,1989-06-17,2009-03-06,36,,,Migration Help
TX000733,AC00457,121.71,2012-01-01,Debit,"Yavatmal, Maharashtra",D000674,77.208.193.198,ATM,52,Labour,140,1,5878.89,2024-11-04 08:11:23,Maan,Male,1959-10-08,2009-01-05,65,,,Migration Help
TX000656,AC00458,156.26,2010-01-01,Credit,"Gadchiroli , Maharashtra",D000134,51.196.87.214,Branch,46,Labour,160,1,7854.1,2024-11-04 08:09:29,Adesh,Male,1993-03-01,2009-09-22,32,,,Migration Help
TX001067,AC00458,88.38,2011-01-01,Debit,"Buldhana , Maharashtra",D000100,19.20.13.234,ATM,30,Farmer,138,1,3707.82,2024-11-04 08:08:14,Viveer,Male,1947-06-27,2009-09-12,78,,,Crop/Seed seller
TX002172,AC00458,297.5,2012-01-01,Credit,"Dhule , Maharashtra",D000320,211.42.9.0,Branch,73,Retired,80,1,6768.14,2024-11-04 08:07:49,Roveer,Male,1982-11-10,2009-10-03,42,,,Kirana
TX001671,AC00458,46.12,2012-12-31,Debit,"Yavatmal, Maharashtra",D000527,152.234.65.155,Branch,59,Labour,30,1,8874.01,2024-11-04 08:08:32,Shnath,Male,1942-08-11,2009-11-14,82,,,Migration Help
TX001826,AC00458,5.71,2013-12-31,Debit,"Parbhani , Maharashtra",D000231,109.42.41.157,Branch,21,Farmer,106,1,1285.42,2024-11-04 08:10:30,Adram,Male,1960-12-28,2009-01-26,64,,,Crop/Seed seller
TX001653,AC00458,633.87,2014-12-31,Debit,"Wardha , Maharashtra",D000594,159.37.30.154,Online,27,Farmer,175,1,330.16,2024-11-04 08:09:58,Sumita,Female,1940-09-12,2009-07-19,84,,,Crop/Seed seller
TX001002,AC00458,317.12,2015-12-31,Debit,"Melghat , Maharashtra",D000007,57.232.212.116,Branch,44,Labour,80,1,14409.74,2024-11-04 08:08:08,Vikshi,Female,1951-07-09,2009-05-27,74,,,Migration Help
TX000012,AC00459,190.02,2010-01-01,Debit,"Melghat , Maharashtra",D000589,116.175.11.222,Online,21,Labour,173,1,1528.81,2024-11-04 08:07:12,Maesh,Male,1980-12-05,2009-09-16,44,,,Migration Help
TX002416,AC00459,414.49,2011-01-01,Credit,"Parbhani , Maharashtra",D000311,109.42.41.157,Online,58,Labour,108,1,12709.58,2024-11-04 08:09:08,Suika,Female,1980-12-02,2009-11-26,44,,,Migration Help
TX000945,AC00459,11.04,2012-01-01,Debit,"Melghat , Maharashtra",D000638,168.36.49.167,Online,30,Labour,43,1,6983.04,2024-11-04 08:10:40,Annita,Female,1956-04-27,2009-07-17,69,,,Migration Help
TX001163,AC00459,126.04,2012-12-31,Credit,"Melghat , Maharashtra",D000258,221.169.49.152,Branch,65,Retired,167,1,6041.69,2024-11-04 08:08:06,Melata,Female,1988-08-11,2009-02-26,36,,,Kirana
TX000358,AC00459,374.5,2013-12-31,Credit,"Washim , Maharashtra",D000045,9.230.41.239,Branch,26,Farmer,178,1,1671.51,2024-11-04 08:08:37,Moesha,Female,1993-03-05,2009-09-06,32,,,Crop/Seed seller
TX001661,AC00459,285.69,2014-12-31,Debit,"Gadchiroli , Maharashtra",D000132,141.169.67.34,ATM,63,Retired,35,1,2552.54,2024-11-04 08:07:59,Moika,Female,1972-01-17,2009-06-13,53,,,Kirana
TX001529,AC00459,111.79,2015-12-31,Debit,"Nandurbar , Maharashtra",D000530,110.235.207.187,Online,62,Retired,49,1,10887.59,2024-11-04 08:11:34,Sukshi,Female,2001-10-21,2009-10-27,23,,,Kirana
TX001253,AC00460,379.54,2010-01-01,Credit,"Dhule , Maharashtra",D000668,109.105.179.186,Branch,41,Farmer,118,1,12571.76,2024-11-04 08:06:23,Bakshi,Female,1975-02-12,2009-04-05,50,,,Crop/Seed seller
TX000570,AC00460,170.53,2011-01-01,Debit,"Melghat , Maharashtra",D000140,158.135.64.240,Branch,24,Labour,58,1,801.01,2024-11-04 08:09:49,Adjit,Male,1956-02-19,2009-05-12,69,,,Migration Help
TX001452,AC00460,26.5,2012-01-01,Debit,"Hingoli , Maharashtra",D000175,9.230.41.239,Online,48,Farmer,179,1,4854.83,2024-11-04 08:07:24,Diika,Female,1974-08-14,2009-04-03,50,,,Crop/Seed seller
TX000068,AC00460,521.06,2012-12-31,Debit,"Buldhana , Maharashtra",D000305,131.41.45.13,Branch,25,Labour,128,1,1951.42,2024-11-04 08:12:10,Kashree,Female,1989-09-05,2009-01-12,35,,,Migration Help
TX001460,AC00460,659.71,2013-12-31,Credit,"Dhule , Maharashtra",D000095,150.83.4.238,Branch,21,Farmer,148,1,106.86,2024-11-04 08:09:32,Mojit,Male,1940-04-09,2009-05-15,85,,,Crop/Seed seller
TX001996,AC00460,999.28,2014-12-31,Debit,"Hingoli , Maharashtra",D000032,125.89.163.224,Online,29,Labour,40,1,4272.41,2024-11-04 08:12:15,Meesha,Female,1952-03-10,2009-01-08,73,,,Migration Help
TX002321,AC00460,47.1,2015-12-31,Credit,"Yavatmal, Maharashtra",D000545,21.190.11.223,Branch,42,Labour,178,1,6308.07,2024-11-04 08:09:40,Anlata,Female,1960-01-03,2009-01-15,65,,,Migration Help
TX002169,AC00460,431.08,2016-12-30,Debit,"Gadchiroli , Maharashtra",D000339,145.179.219.57,Branch,59,Labour,25,1,6760.22,2024-11-04 08:06:52,Baesha,Female,1975-02-10,2009-08-27,50,,,Migration Help
TX000756,AC00460,1607.55,2017-12-30,Debit,"Nandurbar , Maharashtra",D000070,94.37.250.128,ATM,31,Farmer,156,1,6227.99,2024-11-04 08:07:33,Bakshi,Female,1993-09-21,2009-10-26,31,,,Crop/Seed seller
TX001162,AC00460,484.3,2018-12-30,Credit,"Buldhana , Maharashtra",D000407,93.160.83.196,Online,61,Retired,230,3,7910.3,2024-11-04 08:11:08,Moika,Female,1994-04-07,2009-07-11,31,,,Kirana
TX002449,AC00460,242.85,2019-12-30,Debit,"Wardha , Maharashtra",D000068,124.6.134.78,Online,42,Labour,93,1,4672.8,2024-11-04 08:10:22,Mopal,Male,1980-01-21,2009-11-29,45,,,Migration Help
TX001880,AC00460,0.84,2020-12-29,Debit,"Melghat , Maharashtra",D000527,136.172.149.77,ATM,52,Labour,31,1,2207.54,2024-11-04 08:07:14,Viraj,Male,2003-08-03,2009-05-03,21,,,Migration Help
TX001102,AC00462,47.48,2010-01-01,Debit,"Dhule , Maharashtra",D000198,196.244.194.198,Branch,24,Labour,66,1,585.52,2024-11-04 08:08:50,Videep,Male,1956-10-22,2009-05-22,68,,,Migration Help
TX001457,AC00462,105.37,2011-01-01,Debit,"Parbhani , Maharashtra",D000327,164.75.163.220,ATM,25,Labour,160,1,1068.55,2024-11-04 08:09:44,Lashree,Female,1985-05-17,2009-03-09,40,,,Migration Help
TX001392,AC00462,17.67,2012-01-01,Debit,"Yavatmal, Maharashtra",D000416,21.97.154.92,Online,63,Retired,91,1,1048.18,2024-11-04 08:10:55,Viraj,Male,1966-04-16,2009-02-24,59,,,Kirana
TX000710,AC00462,99.76,2012-12-31,Debit,"Nandurbar , Maharashtra",D000501,38.164.132.63,Branch,26,Farmer,131,1,416.89,2024-11-04 08:06:26,Denath,Male,1964-07-02,2009-06-26,61,,,Crop/Seed seller
TX001884,AC00462,184.51,2013-12-31,Credit,"Gadchiroli , Maharashtra",D000445,169.67.220.37,Online,54,Labour,118,1,9381.64,2024-11-04 08:09:30,Sapal,Male,1977-05-28,2009-07-11,48,,,Migration Help
TX001175,AC00462,39.41,2014-12-31,Debit,"Gadchiroli , Maharashtra",D000356,58.190.9.136,Branch,25,Labour,132,1,921.91,2024-11-04 08:11:02,Bashree,Female,1949-08-28,2009-06-04,75,,,Migration Help
TX000489,AC00463,308.68,2010-01-01,Debit,"Nandurbar , Maharashtra",D000391,86.220.59.252,Online,53,Farmer,170,1,9992.36,2024-11-04 08:10:16,Maveer,Male,1991-01-23,2009-11-08,34,,,Crop/Seed seller
TX001044,AC00463,7.76,2011-01-01,Credit,"Buldhana , Maharashtra",D000376,170.99.15.217,Online,52,Farmer,84,1,7393.11,2024-11-04 08:12:15,Vian,Male,1958-09-19,2009-03-23,66,,,Crop/Seed seller
TX000990,AC00463,83.79,2012-01-01,Debit,"Yavatmal, Maharashtra",D000176,12.246.170.239,ATM,57,Labour,47,1,5061.3,2024-11-04 08:09:05,Bamita,Female,1959-07-14,2009-09-29,66,,,Migration Help
TX001919,AC00463,79.33,2012-12-31,Credit,"Melghat , Maharashtra",D000154,64.15.0.66,Online,51,Farmer,109,1,14798.1,2024-11-04 08:07:06,Suangi,Female,2005-09-28,2009-11-19,19,,,Crop/Seed seller
TX000720,AC00465,737.34,2010-01-01,Debit,"Dhule , Maharashtra",D000041,93.146.251.20,Online,30,Labour,34,1,7336.56,2024-11-04 08:08:06,Mepriya,Female,1970-10-04,2009-04-12,54,,,Migration Help
TX001303,AC00465,189.45,2011-01-01,Credit,"Melghat , Maharashtra",D000083,64.57.44.102,Branch,53,Farmer,62,1,12578.75,2024-11-04 08:09:31,Vikar,Male,1972-12-14,2009-06-19,52,,,Crop/Seed seller
TX000552,AC00465,106.16,2012-01-01,Debit,"Melghat , Maharashtra",D000673,48.89.167.189,ATM,56,Labour,277,4,7487.79,2024-11-04 08:08:51,Ravani,Female,1970-03-21,2009-02-05,55,,,Migration Help
TX001636,AC00465,40.12,2012-12-31,Credit,"Nandurbar , Maharashtra",D000203,44.73.3.217,ATM,36,Labour,269,1,14304.38,2024-11-04 08:10:40,Viangi,Female,1943-06-14,2009-01-21,82,,,Migration Help
TX000693,AC00465,105.94,2013-12-31,Debit,"Hingoli , Maharashtra",D000532,160.212.125.105,Branch,51,Labour,207,1,5963.1,2024-11-04 08:09:59,Maesh,Male,2000-02-26,2009-07-12,25,,,Migration Help
TX002372,AC00465,21.23,2014-12-31,Debit,"Washim , Maharashtra",D000174,63.191.171.41,ATM,23,Labour,103,4,319.18,2024-11-04 08:09:59,Vishree,Female,1992-12-08,2009-02-19,32,,,Migration Help
TX001226,AC00465,81.08,2015-12-31,Debit,"Wardha , Maharashtra",D000196,119.43.28.203,ATM,58,Labour,56,1,7788.91,2024-11-04 08:07:17,Mevani,Female,1949-11-22,2009-03-13,75,,,Migration Help
TX002235,AC00465,221.33,2016-12-30,Debit,"Parbhani , Maharashtra",D000383,77.7.223.184,ATM,27,Labour,276,1,1185.43,2024-11-04 08:09:51,Lanita,Female,1955-02-21,2009-02-27,70,,,Migration Help
TX000615,AC00466,1342.25,2010-01-01,Credit,"Washim , Maharashtra",D000643,28.149.72.129,Branch,21,Farmer,235,1,694.03,2024-11-04 08:08:00,Mepriya,Female,1992-07-24,2009-08-15,32,,,Crop/Seed seller
TX000303,AC00466,61.43,2011-01-01,Debit,"Yavatmal, Maharashtra",D000084,14.200.197.126,Online,24,Labour,170,1,1882.77,2024-11-04 08:08:18,Kanita,Female,1968-03-27,2009-04-30,57,,,Migration Help
